img_id,imgSize,bbox_coord,bbox_area,bbox_category,num_box
944.png,"(1622, 626)","[[1476, 375, 95, 101]]",[9595],[6],1
953.png,"(1622, 626)","[[1021, 198, 19, 20]]",[380],[5],1
957.png,"(1622, 626)","[[815, 371, 31, 28], [793, 403, 6, 6]]","[868, 36]","[3, 2]",2
963.png,"(1622, 626)","[[921, 420, 10, 9]]",[90],[1],1
971.png,"(1622, 626)","[[809, 291, 12, 11]]",[132],[2],1
978.png,"(1622, 626)","[[768, 117, 95, 120]]",[11400],[6],1
982.png,"(1622, 626)","[[777, 432, 36, 36], [743, 432, 33, 39]]","[1296, 1287]","[6, 6]",2
987.png,"(1622, 626)","[[1130, 55, 138, 111]]",[15318],[2],1
991.png,"(1622, 626)","[[789, 476, 11, 13]]",[143],[3],1
994.png,"(1622, 626)","[[1103, 210, 17, 30], [926, 216, 22, 20], [925, 216, 22, 20], [1105, 211, 15, 27]]","[510, 440, 440, 405]","[2, 2, 2, 2]",4
996.png,"(1622, 626)","[[1289, 389, 36, 30]]",[1080],[4],1
998.png,"(1622, 626)","[[774, 405, 5, 6]]",[30],[1],1
1000.png,"(1622, 626)","[[873, 298, 9, 9], [872, 308, 9, 8]]","[81, 72]","[2, 6]",2
1003.png,"(1622, 626)","[[896, 382, 10, 9]]",[90],[6],1
1006.png,"(1622, 626)","[[343, 295, 17, 13], [361, 294, 16, 13], [377, 293, 16, 13]]","[221, 208, 208]","[6, 6, 6]",3
1008.png,"(1622, 626)","[[635, 434, 41, 40], [640, 365, 37, 38], [836, 470, 16, 16], [624, 474, 6, 5], [624, 480, 6, 5]]","[1640, 1406, 256, 30, 30]","[7, 3, 7, 1, 7]",5
1010.png,"(1622, 626)","[[1155, 350, 12, 10]]",[120],[6],1
1016.png,"(1622, 626)","[[801, 333, 30, 28], [707, 323, 16, 16], [497, 347, 10, 7], [655, 362, 10, 9], [552, 352, 5, 4], [552, 346, 5, 4]]","[840, 256, 70, 90, 20, 20]","[2, 3, 3, 5, 7, 1]",6
1029.png,"(1622, 626)","[[811, 389, 15, 12]]",[180],[6],1
1030.png,"(1622, 626)","[[908, 209, 54, 55]]",[2970],[2],1
1031.png,"(1622, 626)","[[606, 31, 76, 73], [995, 21, 82, 67], [1468, 0, 61, 18]]","[5548, 5494, 1098]","[4, 4, 5]",3
1032.png,"(1622, 626)","[[729, 418, 19, 17], [649, 473, 6, 5], [650, 479, 5, 7]]","[323, 30, 35]","[3, 1, 7]",3
1036.png,"(1622, 626)","[[751, 334, 29, 28], [373, 312, 23, 17], [526, 331, 8, 8], [527, 340, 8, 8], [623, 362, 6, 6], [602, 330, 4, 4], [608, 330, 3, 4], [614, 330, 3, 4]]","[812, 391, 64, 64, 36, 16, 12, 12]","[3, 3, 1, 7, 2, 5, 5, 5]",8
1040.png,"(1622, 626)","[[577, 196, 23, 35], [324, 336, 10, 16]]","[805, 160]","[5, 1]",2
1042.png,"(1622, 626)","[[554, 408, 25, 25], [746, 471, 17, 15]]","[625, 255]","[4, 6]",2
1046.png,"(1622, 626)","[[650, 363, 8, 8]]",[64],[2],1
1051.png,"(1622, 626)","[[649, 319, 30, 26]]",[780],[6],1
1054.png,"(1622, 626)","[[910, 330, 49, 50], [623, 325, 11, 10]]","[2450, 110]","[2, 5]",2
1060.png,"(1622, 626)","[[829, 298, 7, 7], [829, 306, 7, 6]]","[49, 42]","[1, 7]",2
1061.png,"(1622, 626)","[[1146, 279, 46, 41]]",[1886],[6],1
1064.png,"(1622, 626)","[[782, 354, 24, 23], [607, 368, 5, 4]]","[552, 20]","[6, 1]",2
1067.png,"(1622, 626)","[[1168, 259, 49, 53]]",[2597],[3],1
1069.png,"(1622, 626)","[[344, 268, 49, 45], [343, 315, 49, 48]]","[2205, 2352]","[1, 7]",2
1078.png,"(1622, 626)","[[428, 115, 32, 29], [431, 150, 34, 31], [879, 163, 46, 44]]","[928, 1054, 2024]","[1, 7, 2]",3
1083.png,"(1622, 626)","[[1474, 301, 74, 64]]",[4736],[2],1
1086.png,"(1622, 626)","[[1241, 102, 105, 95]]",[9975],[6],1
1089.png,"(1622, 626)","[[775, 314, 7, 6]]",[42],[6],1
1091.png,"(1622, 626)","[[684, 471, 17, 16], [686, 441, 18, 16], [795, 482, 12, 11], [643, 482, 5, 5], [643, 487, 6, 5]]","[272, 288, 132, 25, 30]","[7, 3, 7, 1, 7]",5
1092.png,"(1622, 626)","[[983, 354, 25, 21]]",[525],[6],1
1093.png,"(1622, 626)","[[733, 319, 11, 9]]",[99],[6],1
1094.png,"(1622, 626)","[[287, 248, 44, 40], [440, 254, 41, 42], [489, 255, 39, 39], [352, 347, 44, 48], [394, 362, 15, 19]]","[1760, 1722, 1521, 2112, 285]","[4, 4, 4, 4, 5]",5
1104.png,"(1622, 626)","[[777, 342, 5, 6]]",[30],[6],1
1106.png,"(1622, 626)","[[995, 477, 17, 24], [776, 494, 12, 10]]","[408, 120]","[5, 6]",2
1109.png,"(1622, 626)","[[718, 364, 20, 20]]",[400],[6],1
1113.png,"(1622, 626)","[[915, 359, 21, 20], [913, 380, 22, 23]]","[420, 506]","[2, 4]",2
1114.png,"(1622, 626)","[[1075, 289, 37, 34], [843, 305, 9, 10]]","[1258, 90]","[3, 2]",2
1118.png,"(1622, 626)","[[716, 328, 7, 6]]",[42],[6],1
1124.png,"(1622, 626)","[[226, 123, 14, 11]]",[154],[5],1
1136.png,"(1622, 626)","[[596, 247, 15, 13], [494, 224, 12, 11]]","[195, 132]","[6, 5]",2
1137.png,"(1622, 626)","[[487, 425, 6, 7]]",[42],[6],1
1141.png,"(1622, 626)","[[675, 332, 12, 11]]",[132],[6],1
1143.png,"(1622, 626)","[[331, 308, 35, 28]]",[980],[7],1
1146.png,"(1622, 626)","[[417, 280, 18, 15], [395, 294, 25, 18], [394, 279, 19, 12]]","[270, 450, 228]","[2, 5, 5]",3
1147.png,"(1622, 626)","[[534, 359, 23, 24], [558, 361, 14, 20], [577, 361, 17, 18], [597, 362, 17, 17], [615, 362, 16, 18], [634, 362, 15, 17], [659, 371, 15, 18], [656, 392, 17, 15]]","[552, 280, 306, 289, 288, 255, 270, 255]","[1, 6, 5, 5, 5, 5, 5, 3]",8
1150.png,"(1622, 626)","[[1333, 424, 66, 52], [802, 476, 16, 15]]","[3432, 240]","[5, 6]",2
1151.png,"(1622, 626)","[[940, 212, 47, 48], [811, 331, 12, 11]]","[2256, 132]","[2, 2]",2
1152.png,"(1622, 626)","[[448, 308, 7, 6]]",[42],[6],1
1154.png,"(1622, 626)","[[1072, 371, 40, 45]]",[1800],[2],1
1156.png,"(1622, 626)","[[1123, 250, 26, 24], [1120, 276, 25, 20]]","[624, 500]","[2, 6]",2
1157.png,"(1622, 626)","[[985, 362, 37, 35]]",[1295],[6],1
1158.png,"(1622, 626)","[[631, 413, 20, 20]]",[400],[2],1
1160.png,"(1622, 626)","[[769, 372, 34, 35]]",[1190],[2],1
1161.png,"(1622, 626)","[[422, 158, 33, 34], [1346, 252, 39, 32]]","[1122, 1248]","[5, 5]",2
1162.png,"(1622, 626)","[[600, 244, 41, 40], [599, 282, 39, 40]]","[1640, 1560]","[2, 5]",2
1167.png,"(1622, 626)","[[593, 398, 31, 29], [589, 428, 35, 28], [654, 456, 17, 16], [635, 427, 12, 11], [680, 427, 11, 10], [694, 426, 11, 12], [838, 446, 31, 31]]","[899, 980, 272, 132, 110, 132, 961]","[2, 5, 4, 4, 4, 4, 2]",7
1170.png,"(1622, 626)","[[798, 240, 17, 16]]",[272],[3],1
1172.png,"(1622, 626)","[[1112, 298, 14, 13], [989, 295, 14, 14]]","[182, 196]","[7, 7]",2
1173.png,"(1622, 626)","[[906, 250, 59, 53]]",[3127],[6],1
1180.png,"(1622, 626)","[[1390, 172, 65, 54], [1386, 226, 52, 39]]","[3510, 2028]","[2, 6]",2
1187.png,"(1622, 626)","[[1138, 289, 42, 32]]",[1344],[6],1
1190.png,"(1622, 626)","[[996, 124, 60, 55], [766, 198, 9, 10]]","[3300, 90]","[6, 6]",2
1192.png,"(1622, 626)","[[922, 225, 70, 62]]",[4340],[6],1
1193.png,"(1622, 626)","[[1147, 120, 109, 108], [1145, 229, 106, 109]]","[11772, 11554]","[2, 4]",2
1203.png,"(1622, 626)","[[705, 226, 31, 32], [705, 260, 32, 34]]","[992, 1088]","[5, 2]",2
1204.png,"(1622, 626)","[[715, 346, 48, 51], [450, 373, 8, 8], [438, 374, 10, 8], [388, 379, 19, 17], [404, 374, 8, 8], [419, 395, 12, 10]]","[2448, 64, 80, 323, 64, 120]","[2, 4, 4, 4, 4, 4]",6
1219.png,"(1622, 626)","[[1017, 282, 27, 24]]",[648],[6],1
1226.png,"(1622, 626)","[[656, 303, 37, 41]]",[1517],[1],1
1231.png,"(1622, 626)","[[616, 452, 19, 20]]",[380],[6],1
1232.png,"(1622, 626)","[[759, 263, 19, 19], [758, 284, 21, 19]]","[361, 399]","[2, 4]",2
1240.png,"(1622, 626)","[[773, 317, 6, 8]]",[48],[3],1
1241.png,"(1622, 626)","[[1132, 352, 157, 135]]",[21195],[6],1
1250.png,"(1622, 626)","[[911, 318, 38, 35], [800, 333, 26, 25], [1286, 380, 19, 17], [1572, 362, 17, 18], [1592, 361, 18, 21], [541, 291, 18, 16], [624, 295, 16, 17], [726, 293, 9, 10], [69, 261, 58, 47], [65, 311, 57, 44]]","[1330, 650, 323, 306, 378, 288, 272, 90, 2726, 2508]","[2, 5, 2, 5, 5, 4, 4, 4, 1, 7]",10
1254.png,"(1622, 626)","[[908, 372, 43, 42], [811, 435, 12, 11]]","[1806, 132]","[3, 2]",2
1263.png,"(1622, 626)","[[796, 335, 7, 8], [882, 336, 7, 7]]","[56, 49]","[1, 6]",2
1276.png,"(1622, 626)","[[675, 319, 26, 24]]",[624],[5],1
1285.png,"(1622, 626)","[[903, 331, 69, 62]]",[4278],[2],1
1286.png,"(1622, 626)","[[505, 451, 9, 10]]",[90],[6],1
1290.png,"(1622, 626)","[[538, 277, 19, 25], [1044, 200, 47, 36], [1052, 238, 33, 36], [1166, 202, 14, 14], [1185, 202, 13, 13], [1205, 201, 12, 13], [1233, 301, 23, 22]]","[475, 1692, 1188, 196, 169, 156, 506]","[5, 1, 7, 4, 4, 4, 2]",7
1294.png,"(1622, 626)","[[1271, 277, 30, 26]]",[780],[4],1
1295.png,"(1622, 626)","[[642, 260, 19, 21], [729, 303, 7, 7], [728, 311, 8, 8]]","[399, 49, 64]","[3, 1, 7]",3
1300.png,"(1622, 626)","[[1001, 127, 52, 48], [764, 198, 13, 10]]","[2496, 130]","[6, 6]",2
1303.png,"(1622, 626)","[[903, 26, 54, 61]]",[3294],[5],1
1304.png,"(1622, 626)","[[1221, 247, 97, 90]]",[8730],[6],1
1305.png,"(1622, 626)","[[861, 426, 82, 88]]",[7216],[6],1
1306.png,"(1622, 626)","[[406, 239, 28, 22], [406, 211, 26, 25], [237, 144, 49, 42], [598, 282, 10, 10], [577, 300, 5, 4], [577, 305, 5, 5]]","[616, 650, 2058, 100, 20, 25]","[3, 2, 5, 3, 1, 7]",6
1308.png,"(1622, 626)","[[734, 359, 22, 22], [845, 357, 23, 24], [981, 341, 17, 16], [1113, 337, 19, 16], [1183, 336, 19, 18], [1282, 341, 50, 44], [1289, 387, 51, 46], [1176, 479, 22, 18]]","[484, 552, 272, 304, 342, 2200, 2346, 396]","[4, 4, 4, 4, 4, 2, 5, 6]",8
1313.png,"(1622, 626)","[[1294, 255, 67, 77], [1132, 291, 13, 19], [850, 304, 10, 11], [518, 319, 8, 12]]","[5159, 247, 110, 96]","[3, 2, 2, 1]",4
1314.png,"(1622, 626)","[[782, 309, 11, 8]]",[88],[6],1
1334.png,"(1622, 626)","[[639, 423, 54, 44]]",[2376],[6],1
1338.png,"(1622, 626)","[[893, 360, 49, 49]]",[2401],[2],1
1341.png,"(1622, 626)","[[855, 304, 32, 31]]",[992],[2],1
1343.png,"(1622, 626)","[[285, 305, 47, 35], [371, 319, 17, 13], [428, 319, 13, 12], [445, 318, 13, 12], [398, 352, 18, 17]]","[1645, 221, 156, 156, 306]","[4, 4, 4, 4, 4]",5
1346.png,"(1622, 626)","[[1287, 270, 66, 57]]",[3762],[5],1
1351.png,"(1622, 626)","[[863, 260, 37, 34]]",[1258],[2],1
1362.png,"(1622, 626)","[[705, 352, 17, 17], [670, 338, 10, 12], [643, 365, 7, 6], [519, 352, 6, 6]]","[289, 120, 42, 36]","[2, 2, 5, 5]",4
1369.png,"(1622, 626)","[[607, 323, 6, 6]]",[36],[1],1
1382.png,"(1622, 626)","[[725, 255, 57, 59]]",[3363],[6],1
1383.png,"(1622, 626)","[[719, 308, 11, 10]]",[110],[6],1
1398.png,"(1622, 626)","[[535, 199, 18, 14], [526, 240, 19, 16], [526, 260, 17, 12], [535, 214, 18, 20], [734, 263, 12, 12], [708, 281, 6, 6]]","[252, 304, 204, 360, 144, 36]","[2, 5, 4, 4, 5, 2]",6
1403.png,"(1622, 626)","[[890, 287, 30, 25]]",[750],[6],1
1408.png,"(1622, 626)","[[93, 173, 70, 55], [1141, 142, 40, 38]]","[3850, 1520]","[2, 2]",2
1414.png,"(1622, 626)","[[110, 397, 19, 15], [103, 426, 21, 16]]","[285, 336]","[1, 7]",2
1415.png,"(1622, 626)","[[1373, 304, 34, 32], [1331, 270, 34, 32]]","[1088, 1088]","[5, 6]",2
1423.png,"(1622, 626)","[[935, 267, 95, 93]]",[8835],[2],1
1426.png,"(1622, 626)","[[757, 307, 43, 45]]",[1935],[5],1
1430.png,"(1622, 626)","[[777, 311, 8, 7]]",[56],[6],1
1434.png,"(1622, 626)","[[893, 346, 6, 5]]",[30],[6],1
1441.png,"(1622, 626)","[[832, 260, 33, 38], [681, 355, 14, 14], [457, 335, 13, 11], [541, 340, 6, 5], [540, 347, 6, 6]]","[1254, 196, 143, 30, 36]","[3, 3, 3, 1, 7]",5
1447.png,"(1622, 626)","[[894, 422, 20, 19]]",[380],[6],1
1451.png,"(1622, 626)","[[363, 301, 24, 21], [478, 297, 15, 14], [590, 312, 15, 15], [591, 330, 14, 12]]","[504, 210, 225, 168]","[5, 2, 2, 6]",4
1455.png,"(1622, 626)","[[986, 364, 27, 26], [1271, 349, 34, 40]]","[702, 1360]","[2, 2]",2
1457.png,"(1622, 626)","[[948, 287, 42, 49], [761, 251, 14, 15], [613, 257, 21, 21], [486, 246, 27, 23]]","[2058, 210, 441, 621]","[5, 4, 4, 4]",4
1463.png,"(1622, 626)","[[510, 363, 7, 5]]",[35],[6],1
1471.png,"(1622, 626)","[[723, 285, 10, 10], [724, 296, 10, 10]]","[100, 100]","[2, 4]",2
1474.png,"(1622, 626)","[[899, 308, 40, 40]]",[1600],[2],1
1475.png,"(1622, 626)","[[1012, 311, 33, 32]]",[1056],[6],1
1479.png,"(1622, 626)","[[1217, 327, 66, 95]]",[6270],[2],1
1486.png,"(1622, 626)","[[410, 261, 24, 23], [381, 259, 25, 24], [323, 312, 37, 34], [278, 255, 29, 24], [730, 319, 13, 35]]","[552, 600, 1258, 696, 455]","[5, 5, 5, 5, 5]",5
1487.png,"(1622, 626)","[[726, 327, 15, 15], [932, 332, 12, 10]]","[225, 120]","[1, 6]",2
1491.png,"(1622, 626)","[[363, 390, 14, 13]]",[182],[1],1
1494.png,"(1622, 626)","[[480, 428, 24, 26], [477, 456, 25, 24], [704, 419, 11, 12], [767, 419, 12, 12], [841, 436, 9, 9], [907, 457, 17, 18], [907, 440, 17, 16], [949, 437, 9, 8], [1080, 475, 19, 18], [964, 487, 11, 10]]","[624, 600, 132, 144, 81, 306, 272, 72, 342, 110]","[1, 7, 4, 4, 4, 5, 2, 4, 2, 6]",10
1495.png,"(1622, 626)","[[140, 390, 20, 20]]",[400],[1],1
1501.png,"(1622, 626)","[[537, 474, 6, 6]]",[36],[6],1
1503.png,"(1622, 626)","[[603, 463, 25, 20], [535, 467, 14, 11]]","[500, 154]","[6, 6]",2
1504.png,"(1622, 626)","[[596, 231, 26, 25]]",[650],[2],1
1507.png,"(1622, 626)","[[767, 296, 34, 34]]",[1156],[6],1
1515.png,"(1622, 626)","[[838, 315, 10, 10], [802, 314, 7, 6]]","[100, 42]","[3, 2]",2
1523.png,"(1622, 626)","[[618, 452, 28, 26], [1265, 372, 43, 36], [1275, 411, 40, 32], [1039, 384, 20, 18], [1041, 403, 21, 18]]","[728, 1548, 1280, 360, 378]","[7, 5, 4, 2, 4]",5
1527.png,"(1622, 626)","[[721, 262, 8, 8]]",[64],[1],1
1528.png,"(1622, 626)","[[545, 418, 28, 27], [1270, 469, 12, 9], [1185, 463, 18, 14], [1183, 447, 18, 15], [1161, 408, 13, 13], [1160, 422, 16, 13], [1271, 479, 11, 9], [1016, 448, 17, 16], [1015, 432, 17, 16], [1007, 406, 17, 16], [1006, 390, 16, 15]]","[756, 108, 252, 270, 169, 208, 99, 272, 272, 272, 240]","[7, 2, 4, 5, 2, 4, 4, 4, 5, 4, 2]",11
1533.png,"(1622, 626)","[[1038, 308, 33, 27]]",[891],[6],1
1537.png,"(1622, 626)","[[862, 291, 35, 37]]",[1295],[2],1
1545.png,"(1622, 626)","[[628, 368, 31, 31], [601, 478, 7, 6], [600, 485, 7, 6]]","[961, 42, 42]","[3, 1, 7]",3
1547.png,"(1622, 626)","[[686, 356, 12, 13]]",[156],[2],1
1558.png,"(1622, 626)","[[350, 334, 20, 29]]",[580],[1],1
1560.png,"(1622, 626)","[[1070, 267, 50, 38]]",[1900],[6],1
1567.png,"(1622, 626)","[[826, 126, 35, 34], [826, 164, 35, 33]]","[1190, 1155]","[2, 5]",2
1570.png,"(1622, 626)","[[861, 236, 6, 7], [249, 208, 35, 41]]","[42, 1435]","[3, 5]",2
1571.png,"(1622, 626)","[[759, 184, 59, 66]]",[3894],[2],1
1576.png,"(1622, 626)","[[1009, 211, 64, 60]]",[3840],[2],1
1577.png,"(1622, 626)","[[992, 327, 13, 10]]",[130],[6],1
1578.png,"(1622, 626)","[[969, 1, 50, 40], [978, 37, 60, 104], [118, 263, 20, 22], [117, 284, 23, 21], [394, 278, 11, 11], [409, 279, 10, 10], [424, 280, 10, 10], [444, 346, 13, 15]]","[2000, 6240, 440, 483, 121, 100, 100, 195]","[1, 7, 1, 7, 4, 4, 4, 2]",8
1579.png,"(1622, 626)","[[1299, 461, 16, 16]]",[256],[2],1
1581.png,"(1622, 626)","[[1079, 306, 30, 24]]",[720],[6],1
1582.png,"(1622, 626)","[[1082, 269, 17, 26], [1083, 297, 19, 25], [444, 298, 13, 13], [444, 311, 15, 14], [69, 343, 15, 14], [86, 344, 17, 14]]","[442, 475, 169, 210, 210, 238]","[1, 7, 1, 7, 5, 5]",6
1584.png,"(1622, 626)","[[762, 274, 24, 26], [1011, 277, 36, 32]]","[624, 1152]","[6, 6]",2
1590.png,"(1622, 626)","[[1062, 438, 12, 19], [731, 417, 8, 9], [446, 421, 9, 13]]","[228, 72, 117]","[2, 2, 2]",3
1593.png,"(1622, 626)","[[752, 331, 9, 8], [752, 339, 7, 8]]","[72, 56]","[2, 5]",2
1606.png,"(1622, 626)","[[523, 168, 24, 27]]",[648],[5],1
1609.png,"(1622, 626)","[[1209, 267, 53, 60]]",[3180],[6],1
1620.png,"(1622, 626)","[[815, 286, 18, 16]]",[288],[6],1
1623.png,"(1622, 626)","[[994, 265, 31, 29], [1012, 297, 17, 11]]","[899, 187]","[5, 6]",2
1625.png,"(1622, 626)","[[837, 189, 41, 47], [140, 4, 63, 48], [1, 18, 34, 84], [0, 103, 28, 71], [700, 267, 6, 6], [700, 275, 7, 9]]","[1927, 3024, 2856, 1988, 36, 63]","[5, 4, 5, 5, 2, 5]",6
1627.png,"(1622, 626)","[[1518, 399, 46, 34], [1509, 366, 43, 32], [1169, 394, 17, 17], [1171, 412, 20, 18], [1128, 416, 38, 35], [958, 384, 21, 19], [960, 403, 21, 18], [484, 452, 26, 27], [1121, 380, 38, 34]]","[1564, 1376, 289, 360, 1330, 399, 378, 702, 1292]","[4, 5, 2, 4, 4, 2, 4, 7, 5]",9
1628.png,"(1622, 626)","[[462, 127, 4, 4], [462, 132, 6, 4]]","[16, 24]","[1, 7]",2
1630.png,"(1622, 626)","[[1317, 282, 59, 42], [948, 286, 31, 28]]","[2478, 868]","[7, 7]",2
1640.png,"(1622, 626)","[[1428, 285, 65, 49], [1444, 335, 64, 45], [1063, 457, 13, 12]]","[3185, 2880, 156]","[2, 3, 5]",3
1643.png,"(1622, 626)","[[658, 323, 35, 39], [149, 192, 85, 62], [190, 115, 74, 58], [417, 335, 14, 12], [440, 348, 8, 8], [458, 329, 7, 6], [467, 329, 7, 6]]","[1365, 5270, 4292, 168, 64, 42, 42]","[2, 5, 2, 4, 4, 4, 4]",7
1644.png,"(1622, 626)","[[816, 474, 21, 18]]",[378],[6],1
1646.png,"(1622, 626)","[[797, 393, 8, 8]]",[64],[6],1
1650.png,"(1622, 626)","[[687, 360, 5, 5]]",[25],[1],1
1651.png,"(1622, 626)","[[770, 440, 11, 9]]",[99],[6],1
1654.png,"(1622, 626)","[[781, 351, 17, 18], [623, 362, 6, 7]]","[306, 42]","[2, 2]",2
1657.png,"(1622, 626)","[[525, 251, 7, 6]]",[42],[2],1
1661.png,"(1622, 626)","[[736, 278, 12, 13], [736, 291, 12, 12]]","[156, 144]","[2, 4]",2
1672.png,"(1622, 626)","[[458, 235, 23, 20], [653, 310, 5, 6], [658, 305, 5, 5], [708, 314, 6, 6], [708, 320, 6, 5], [503, 288, 7, 8], [504, 296, 7, 7]]","[460, 30, 25, 36, 30, 56, 49]","[3, 3, 2, 2, 6, 1, 7]",7
1673.png,"(1622, 626)","[[924, 375, 18, 15], [381, 297, 47, 45], [390, 250, 43, 44], [468, 243, 37, 34], [471, 204, 38, 37]]","[270, 2115, 1892, 1258, 1406]","[4, 4, 5, 4, 2]",5
1674.png,"(1622, 626)","[[788, 340, 24, 23]]",[552],[2],1
1680.png,"(1622, 626)","[[677, 317, 38, 38]]",[1444],[6],1
1685.png,"(1622, 626)","[[775, 314, 6, 5], [828, 356, 7, 6]]","[30, 42]","[6, 6]",2
1693.png,"(1622, 626)","[[1327, 456, 23, 19], [1121, 446, 17, 14], [1086, 438, 14, 12], [1088, 451, 14, 12]]","[437, 238, 168, 168]","[2, 5, 2, 3]",4
1700.png,"(1622, 626)","[[891, 318, 36, 39]]",[1404],[2],1
1701.png,"(1622, 626)","[[1003, 289, 57, 50]]",[2850],[6],1
1705.png,"(1622, 626)","[[1501, 290, 72, 74]]",[5328],[6],1
1714.png,"(1622, 626)","[[841, 311, 17, 15]]",[255],[6],1
1715.png,"(1622, 626)","[[729, 318, 13, 13], [770, 311, 23, 20]]","[169, 460]","[6, 6]",2
1719.png,"(1622, 626)","[[1156, 406, 23, 19], [1158, 427, 26, 20], [1241, 407, 33, 28]]","[437, 520, 924]","[2, 3, 5]",3
1720.png,"(1622, 626)","[[798, 241, 14, 16]]",[224],[3],1
1724.png,"(1622, 626)","[[1229, 96, 169, 157]]",[26533],[2],1
1725.png,"(1622, 626)","[[650, 259, 13, 14], [667, 260, 12, 13], [682, 261, 13, 13], [838, 318, 29, 35]]","[182, 156, 169, 1015]","[4, 4, 4, 2]",4
1726.png,"(1622, 626)","[[871, 369, 10, 8]]",[80],[2],1
1727.png,"(1622, 626)","[[661, 361, 10, 10]]",[100],[2],1
1729.png,"(1622, 626)","[[164, 128, 54, 47], [655, 301, 7, 7], [646, 306, 9, 7]]","[2538, 49, 63]","[3, 2, 3]",3
1732.png,"(1622, 626)","[[810, 398, 9, 10]]",[90],[6],1
1735.png,"(1622, 626)","[[634, 410, 13, 13], [634, 391, 13, 14], [643, 380, 16, 13], [645, 363, 16, 15], [846, 419, 9, 8], [853, 425, 8, 7]]","[169, 182, 208, 240, 72, 56]","[4, 5, 4, 2, 4, 5]",6
1736.png,"(1622, 626)","[[925, 384, 31, 28], [934, 443, 30, 29], [587, 481, 6, 5], [587, 487, 8, 7]]","[868, 870, 30, 56]","[3, 7, 1, 7]",4
1747.png,"(1622, 626)","[[768, 318, 6, 5]]",[30],[3],1
1751.png,"(1622, 626)","[[1579, 114, 42, 80]]",[3360],[6],1
1753.png,"(1622, 626)","[[880, 310, 14, 14]]",[196],[3],1
1756.png,"(1622, 626)","[[1277, 333, 63, 56], [1271, 387, 72, 60]]","[3528, 4320]","[4, 2]",2
1761.png,"(1622, 626)","[[813, 253, 19, 21], [814, 276, 18, 19]]","[399, 342]","[5, 2]",2
1766.png,"(1622, 626)","[[1109, 256, 22, 40], [1026, 331, 14, 16]]","[880, 224]","[5, 2]",2
1768.png,"(1622, 626)","[[625, 217, 13, 12], [626, 232, 12, 12]]","[156, 144]","[2, 5]",2
1782.png,"(1622, 626)","[[884, 214, 71, 87], [357, 305, 22, 19], [378, 301, 10, 8], [417, 301, 8, 9], [430, 302, 8, 8], [397, 326, 14, 11]]","[6177, 418, 80, 72, 64, 154]","[2, 4, 4, 4, 4, 4]",6
1791.png,"(1622, 626)","[[955, 284, 17, 16], [954, 300, 16, 11]]","[272, 176]","[2, 6]",2
1800.png,"(1622, 626)","[[1516, 321, 60, 45]]",[2700],[5],1
1802.png,"(1622, 626)","[[1195, 0, 102, 29], [1187, 37, 116, 101]]","[2958, 11716]","[2, 5]",2
1804.png,"(1622, 626)","[[613, 223, 23, 50]]",[1150],[2],1
1811.png,"(1622, 626)","[[101, 229, 60, 48], [508, 318, 10, 10], [509, 328, 11, 10], [606, 317, 5, 5], [613, 318, 5, 5], [621, 317, 5, 5], [921, 315, 8, 15], [921, 330, 7, 14], [633, 358, 8, 7], [237, 348, 9, 8], [248, 348, 10, 9], [995, 270, 14, 19]]","[2880, 100, 110, 25, 25, 25, 120, 98, 56, 72, 90, 266]","[3, 1, 7, 5, 5, 5, 1, 7, 2, 5, 5, 5]",12
1813.png,"(1622, 626)","[[978, 258, 15, 36], [977, 299, 15, 35], [845, 332, 15, 15]]","[540, 525, 225]","[5, 2, 2]",3
1814.png,"(1622, 626)","[[1455, 328, 57, 61], [1453, 226, 59, 62], [866, 304, 22, 21], [811, 352, 8, 7]]","[3477, 3658, 462, 56]","[2, 5, 2, 2]",4
1817.png,"(1622, 626)","[[699, 261, 25, 24], [697, 288, 24, 22], [683, 222, 15, 14], [777, 228, 13, 12], [501, 213, 22, 21], [391, 207, 24, 21]]","[600, 528, 210, 156, 462, 504]","[2, 5, 4, 4, 4, 4]",6
1820.png,"(1622, 626)","[[806, 139, 40, 42]]",[1680],[2],1
1824.png,"(1622, 626)","[[867, 307, 50, 52], [521, 326, 8, 8], [520, 336, 10, 7], [303, 290, 34, 26]]","[2600, 64, 70, 884]","[3, 1, 7, 3]",4
1826.png,"(1622, 626)","[[734, 307, 10, 10]]",[100],[6],1
1827.png,"(1622, 626)","[[863, 418, 49, 51], [379, 335, 55, 57]]","[2499, 3135]","[6, 2]",2
1836.png,"(1622, 626)","[[540, 301, 6, 4], [539, 307, 7, 6], [553, 281, 12, 10], [654, 311, 4, 4], [650, 316, 5, 4]]","[24, 42, 120, 16, 20]","[1, 7, 3, 2, 5]",5
1841.png,"(1622, 626)","[[1239, 259, 55, 80]]",[4400],[2],1
1846.png,"(1622, 626)","[[578, 363, 23, 20], [363, 321, 28, 23], [368, 287, 30, 27], [429, 356, 4, 4], [428, 362, 11, 10], [439, 371, 8, 6], [454, 356, 5, 5], [462, 355, 6, 5]]","[460, 644, 810, 16, 110, 48, 25, 30]","[2, 5, 2, 4, 4, 4, 4, 4]",8
1848.png,"(1622, 626)","[[783, 239, 13, 13]]",[169],[3],1
1852.png,"(1622, 626)","[[861, 318, 26, 29]]",[754],[2],1
